name,bonus,bps,clean_sheets,element,fixture,goals_conceded,influence,kickoff_time,minutes,opponent_team,penalties_saved,round,saves,selected,team_a_score,team_h_score,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,GW,position,season
Kasper_Schmeichel_213,0,16,0,213,185,1,19.0,2018-12-26T15:00:00Z,90,13,0,19,3,287987,1.0,2.0,3,802,5878,5076,50,True,19,GK,2018-19
Karl_Darlow_308,0,0,0,308,186,0,0.0,2018-12-26T15:00:00Z,0,12,0,19,0,3829,0.0,4.0,0,-82,11,93,44,False,19,GK,2018-19
Lee_Grant_520,0,0,0,520,187,0,0.0,2018-12-26T15:00:00Z,0,10,0,19,0,1170,1.0,3.0,0,-21,11,32,49,True,19,GK,2018-19
Maarten_Stekelenburg_155,0,0,0,155,182,0,0.0,2018-12-26T15:00:00Z,0,4,0,19,0,220949,5.0,1.0,0,-484,1644,2128,40,False,19,GK,2018-19
Wayne_Hennessey_135,0,0,0,135,183,0,0.0,2018-12-26T15:00:00Z,0,5,0,19,0,317281,0.0,0.0,0,-31067,810,31877,45,True,19,GK,2018-19
Loris_Karius_238,0,0,0,238,186,0,0.0,2018-12-26T15:00:00Z,0,15,0,19,0,5382,0.0,4.0,0,-36,9,45,49,True,19,GK,2018-19
Julian_Speroni_136,0,0,0,136,183,0,0.0,2018-12-26T15:00:00Z,0,5,0,19,0,568720,0.0,0.0,0,483,5763,5280,39,True,19,GK,2018-19
Joe_Hart_490,0,9,0,490,182,5,18.2,2018-12-26T15:00:00Z,90,8,0,19,1,532127,5.0,1.0,0,10065,20259,10194,45,True,19,GK,2018-19
Jordan_Pickford_154,0,12,0,154,182,1,15.8,2018-12-26T15:00:00Z,90,4,0,19,2,881201,5.0,1.0,2,-19398,9256,28654,50,False,19,GK,2018-19
Jonas_Lössl_191,0,25,0,191,187,3,41.8,2018-12-26T15:00:00Z,90,14,0,19,7,99749,1.0,3.0,3,-520,3277,3797,44,False,19,GK,2018-19
Martin_Dubravka_309,0,18,0,309,186,4,33.2,2018-12-26T15:00:00Z,90,12,0,19,4,36167,0.0,4.0,1,-1511,1511,3022,50,False,19,GK,2018-19
Robert_Elliot_307,0,0,0,307,186,0,0.0,2018-12-26T15:00:00Z,0,12,0,19,0,11010,0.0,4.0,0,-148,48,196,43,False,19,GK,2018-19
Tom_Heaton_67,0,0,0,67,182,0,0.0,2018-12-26T15:00:00Z,0,8,0,19,0,6086,5.0,1.0,0,-36,38,74,48,True,19,GK,2018-19
Ryan_Schofield_533,0,0,0,533,187,0,0.0,2018-12-26T15:00:00Z,0,14,0,19,0,9450,1.0,3.0,0,191,394,203,40,False,19,GK,2018-19
Simon_Mignolet_237,0,0,0,237,186,0,0.0,2018-12-26T15:00:00Z,0,15,0,19,0,7317,0.0,4.0,0,-51,36,87,48,True,19,GK,2018-19
Sergio_Romero_283,0,0,0,283,187,0,0.0,2018-12-26T15:00:00Z,0,10,0,19,0,3562,1.0,3.0,0,-47,30,77,50,True,19,GK,2018-19
Michel_Vorm_352,0,0,0,352,189,0,0.0,2018-12-26T15:00:00Z,0,2,0,19,0,5368,0.0,5.0,0,-49,21,70,48,True,19,GK,2018-19
Vicente_Guaita_137,2,28,1,137,183,0,26.6,2018-12-26T15:00:00Z,90,5,0,19,4,24420,0.0,0.0,9,10681,11853,1172,42,True,19,GK,2018-19
Paulo_Gazzaniga_536,0,0,0,536,189,0,0.0,2018-12-26T15:00:00Z,0,2,0,19,0,2332,0.0,5.0,0,-49,50,99,45,True,19,GK,2018-19
Nick_Pope_68,0,0,0,68,182,0,0.0,2018-12-26T15:00:00Z,0,8,0,19,0,10448,5.0,1.0,0,-121,11,132,49,True,19,GK,2018-19
Neil_Etheridge_88,3,30,1,88,183,0,39.4,2018-12-26T15:00:00Z,90,7,0,19,5,319522,0.0,0.0,10,-5395,1644,7039,45,False,19,GK,2018-19
Asmir_Begovic_24,0,14,0,24,189,5,10.4,2018-12-26T15:00:00Z,90,17,0,19,2,230796,0.0,5.0,0,-2928,2679,5607,45,False,19,GK,2018-19
David_De Gea_282,0,11,0,282,187,1,11.6,2018-12-26T15:00:00Z,90,10,0,19,1,891399,1.0,3.0,2,-1067,12827,13894,57,True,19,GK,2018-19
Arijanet_Muric_529,0,0,0,529,185,0,0.0,2018-12-26T15:00:00Z,0,11,0,19,0,1412,1.0,2.0,0,-3,45,48,45,False,19,GK,2018-19
Ederson_Santana de Moraes_260,0,13,0,260,185,2,27.0,2018-12-26T15:00:00Z,90,11,0,19,3,1457519,1.0,2.0,2,-74826,6703,81529,57,False,19,GK,2018-19
Artur_Boruc_25,0,0,0,25,189,0,0.0,2018-12-26T15:00:00Z,0,17,0,19,0,362282,0.0,5.0,0,-679,3072,3751,40,False,19,GK,2018-19
Claudio_Bravo_261,0,0,0,261,185,0,0.0,2018-12-26T15:00:00Z,0,11,0,19,0,6853,1.0,2.0,0,-57,16,73,48,False,19,GK,2018-19
Ben_Hamer_190,0,0,0,190,187,0,0.0,2018-12-26T15:00:00Z,0,14,0,19,0,513540,1.0,3.0,0,2759,10096,7337,40,False,19,GK,2018-19
Danny_Ward_457,0,0,0,457,185,0,0.0,2018-12-26T15:00:00Z,0,13,0,19,0,9270,1.0,2.0,0,-62,35,97,43,True,19,GK,2018-19
Brian_Murphy_537,0,0,0,537,183,0,0.0,2018-12-26T15:00:00Z,0,7,0,19,0,13665,0.0,0.0,0,186,472,286,40,False,19,GK,2018-19
Eldin_Jakupovic_214,0,0,0,214,185,0,0.0,2018-12-26T15:00:00Z,0,13,0,19,0,5653,1.0,2.0,0,-54,26,80,44,True,19,GK,2018-19
Hugo_Lloris_351,0,33,1,351,189,0,39.4,2018-12-26T15:00:00Z,90,2,0,19,4,272261,0.0,5.0,7,2769,8693,5924,54,True,19,GK,2018-19
Anders_Lindegaard_485,0,0,0,485,182,0,0.0,2018-12-26T15:00:00Z,0,8,0,19,0,6386,5.0,1.0,0,-67,23,90,44,True,19,GK,2018-19
Alisson_Ramses Becker_468,0,24,1,468,186,0,17.8,2018-12-26T15:00:00Z,90,15,0,19,2,1417456,0.0,4.0,6,88330,95620,7290,59,True,19,GK,2018-19
Alfie_Whiteman_538,0,0,0,538,189,0,0.0,2018-12-26T15:00:00Z,0,2,0,19,0,10470,0.0,5.0,0,265,601,336,40,True,19,GK,2018-19
Alex_Smithies_89,0,0,0,89,183,0,0.0,2018-12-26T15:00:00Z,0,7,0,19,0,5606,0.0,0.0,0,-34,54,88,43,False,19,GK,2018-19
Frederick_Woodman_553,0,0,0,553,186,0,0.0,2018-12-26T15:00:00Z,0,12,0,19,0,10816,0.0,4.0,0,1372,2072,700,40,False,19,GK,2018-19
Petr_Cech_1,0,0,0,1,181,0,0.0,2018-12-26T17:15:00Z,0,3,0,19,0,76135,1.0,1.0,0,-1490,239,1729,49,False,19,GK,2018-19
Bernd_Leno_2,0,16,0,2,181,1,22.0,2018-12-26T17:15:00Z,90,3,0,19,2,140787,1.0,1.0,2,-1515,5777,7292,48,False,19,GK,2018-19
Jason_Steele_439,0,0,0,439,181,0,0.0,2018-12-26T17:15:00Z,0,1,0,19,0,84694,1.0,1.0,0,408,1215,807,40,True,19,GK,2018-19
Mathew_Ryan_47,0,13,0,47,181,1,22.2,2018-12-26T17:15:00Z,90,1,0,19,3,301366,1.0,1.0,3,-13686,809,14495,45,True,19,GK,2018-19
David_Button_179,0,0,0,179,181,0,0.0,2018-12-26T17:15:00Z,0,1,0,19,0,104522,1.0,1.0,0,755,1856,1101,40,True,19,GK,2018-19
Emiliano_Martínez_542,0,0,0,542,181,0,0.0,2018-12-26T17:15:00Z,0,3,0,19,0,20387,1.0,1.0,0,799,1443,644,40,False,19,GK,2018-19
Thibaut_Courtois_111,0,0,0,111,190,0,0.0,2018-12-26T19:30:00Z,0,18,0,19,0,30341,2.0,1.0,0,-124,9,133,55,False,19,GK,2018-19
Kepa_Arrizabalaga_498,0,11,0,498,190,1,11.6,2018-12-26T19:30:00Z,90,18,0,19,1,348640,2.0,1.0,2,-5744,8346,14090,56,False,19,GK,2018-19
Heurelho_Gomes_373,0,0,0,373,190,0,0.0,2018-12-26T19:30:00Z,0,6,0,19,0,17402,2.0,1.0,0,-120,76,196,43,True,19,GK,2018-19
Pontus_Dahlberg_374,0,0,0,374,190,0,0.0,2018-12-26T19:30:00Z,0,6,0,19,0,3527,2.0,1.0,0,-13,14,27,44,True,19,GK,2018-19
Willy_Caballero_112,0,0,0,112,190,0,0.0,2018-12-26T19:30:00Z,0,18,0,19,0,7121,2.0,1.0,0,-59,61,120,47,False,19,GK,2018-19
Ben_Foster_445,0,4,0,445,190,2,9.8,2018-12-26T19:30:00Z,90,6,0,19,2,250372,2.0,1.0,0,10897,15860,4963,45,True,19,GK,2018-19
Adrián_San Miguel del Castillo_399,0,0,0,399,188,0,0.0,2018-12-27T19:45:00Z,0,16,0,19,0,20100,2.0,1.0,0,-129,151,280,43,False,19,GK,2018-19
Alex_McCarthy_328,0,13,0,328,188,2,22.0,2018-12-27T19:45:00Z,90,19,0,19,3,185662,2.0,1.0,2,-2110,1903,4013,45,True,19,GK,2018-19
Fraser_Forster_329,0,0,0,329,188,0,0.0,2018-12-27T19:45:00Z,0,19,0,19,0,40023,2.0,1.0,0,-469,276,745,43,True,19,GK,2018-19
Angus_Gunn_452,0,0,0,452,188,0,0.0,2018-12-27T19:45:00Z,0,19,0,19,0,8561,2.0,1.0,0,-77,23,100,43,True,19,GK,2018-19
Lukasz_Fabianski_400,0,18,0,400,188,1,30.0,2018-12-27T19:45:00Z,90,16,0,19,4,1075922,2.0,1.0,3,31736,46802,15066,47,False,19,GK,2018-19
Hugo_Lloris_351,0,11,0,351,199,3,11.8,2018-12-29T15:00:00Z,90,20,0,20,1,296579,3.0,1.0,1,20076,24247,4171,54,True,20,GK,2018-19
Heurelho_Gomes_373,0,0,0,373,200,0,0.0,2018-12-29T15:00:00Z,0,15,0,20,0,17293,1.0,1.0,0,-170,91,261,43,True,20,GK,2018-19
Jason_Steele_439,0,0,0,439,191,0,0.0,2018-12-29T15:00:00Z,0,8,0,20,0,84775,0.0,1.0,0,47,1105,1058,40,True,20,GK,2018-19
Pontus_Dahlberg_374,0,0,0,374,200,0,0.0,2018-12-29T15:00:00Z,0,15,0,20,0,3501,1.0,1.0,0,-31,15,46,44,True,20,GK,2018-19
Robert_Elliot_307,0,0,0,307,200,0,0.0,2018-12-29T15:00:00Z,0,18,0,20,0,10874,1.0,1.0,0,-160,30,190,43,False,20,GK,2018-19
Rui Pedro_dos Santos Patrício_454,0,12,0,454,199,1,8.8,2018-12-29T15:00:00Z,90,17,0,20,2,521041,3.0,1.0,2,-10731,5023,15754,46,False,20,GK,2018-19
Ryan_Schofield_533,0,0,0,533,194,0,0.0,2018-12-29T15:00:00Z,0,9,0,20,0,9426,0.0,1.0,0,-30,213,243,40,False,20,GK,2018-19
Eldin_Jakupovic_214,0,0,0,214,195,0,0.0,2018-12-29T15:00:00Z,0,5,0,20,0,5610,1.0,0.0,0,-51,25,76,44,True,20,GK,2018-19
Fabricio_Agosto Ramírez_474,0,0,0,474,194,0,0.0,2018-12-29T15:00:00Z,0,10,0,20,0,17292,0.0,1.0,0,-375,170,545,43,True,20,GK,2018-19
Frederick_Woodman_553,0,0,0,553,200,0,0.0,2018-12-29T15:00:00Z,0,18,0,20,0,10487,1.0,1.0,0,-112,501,613,40,False,20,GK,2018-19
Michel_Vorm_352,0,0,0,352,199,0,0.0,2018-12-29T15:00:00Z,0,20,0,20,0,5351,3.0,1.0,0,-58,32,90,48,True,20,GK,2018-19
Martin_Dubravka_309,0,18,0,309,200,1,26.2,2018-12-29T15:00:00Z,90,18,0,20,4,35920,1.0,1.0,3,-504,965,1469,50,False,20,GK,2018-19
Mathew_Ryan_47,0,0,0,47,191,0,0.0,2018-12-29T15:00:00Z,0,8,0,20,0,250014,0.0,1.0,0,-50511,392,50903,45,True,20,GK,2018-19
Marcus_Bettinelli_178,0,0,0,178,194,0,0.0,2018-12-29T15:00:00Z,0,10,0,20,0,25963,0.0,1.0,0,-759,99,858,44,True,20,GK,2018-19
Maarten_Stekelenburg_155,0,0,0,155,191,0,0.0,2018-12-29T15:00:00Z,0,3,0,20,0,218115,0.0,1.0,0,-2740,732,3472,40,False,20,GK,2018-19
Paulo_Gazzaniga_536,0,0,0,536,199,0,0.0,2018-12-29T15:00:00Z,0,20,0,20,0,2321,3.0,1.0,0,-55,58,113,45,True,20,GK,2018-19
Jordan_Pickford_154,0,14,0,154,191,1,15.6,2018-12-29T15:00:00Z,90,3,0,20,2,870160,0.0,1.0,2,-13560,8937,22497,50,False,20,GK,2018-19
Neil_Etheridge_88,3,46,1,88,195,0,63.0,2018-12-29T15:00:00Z,90,11,1,20,7,339037,1.0,0.0,15,16452,20407,3955,45,False,20,GK,2018-19
John_Ruddy_421,0,0,0,421,199,0,0.0,2018-12-29T15:00:00Z,0,17,0,20,0,15435,3.0,1.0,0,-203,39,242,43,False,20,GK,2018-19
Jonas_Lössl_191,3,33,0,191,194,1,61.2,2018-12-29T15:00:00Z,90,9,1,20,4,102681,0.0,1.0,11,2296,4975,2679,44,False,20,GK,2018-19
Kasper_Schmeichel_213,0,12,0,213,195,1,16.4,2018-12-29T15:00:00Z,90,5,0,20,2,313154,1.0,0.0,2,18072,22328,4256,50,True,20,GK,2018-19
Karl_Darlow_308,0,0,0,308,200,0,0.0,2018-12-29T15:00:00Z,0,18,0,20,0,3764,1.0,1.0,0,-72,6,78,44,False,20,GK,2018-19
Ben_Foster_445,0,13,0,445,200,1,9.8,2018-12-29T15:00:00Z,90,15,0,20,1,275692,1.0,1.0,2,22200,27533,5333,45,True,20,GK,2018-19
Ben_Hamer_190,0,0,0,190,194,0,0.0,2018-12-29T15:00:00Z,0,9,0,20,0,507595,0.0,1.0,0,-4816,4652,9468,40,False,20,GK,2018-19
Brian_Murphy_537,0,0,0,537,195,0,0.0,2018-12-29T15:00:00Z,0,11,0,20,0,13590,1.0,0.0,0,-57,244,301,40,False,20,GK,2018-19
Will_Norris_422,0,0,0,422,199,0,0.0,2018-12-29T15:00:00Z,0,17,0,20,0,130080,3.0,1.0,0,-988,655,1643,40,False,20,GK,2018-19
Alfie_Whiteman_538,0,0,0,538,199,0,0.0,2018-12-29T15:00:00Z,0,20,0,20,0,10261,3.0,1.0,0,-221,252,473,40,True,20,GK,2018-19
Alex_Smithies_89,0,0,0,89,195,0,0.0,2018-12-29T15:00:00Z,0,11,0,20,0,5600,1.0,0.0,0,-46,41,87,43,False,20,GK,2018-19
David_Button_179,2,29,1,179,191,0,31.2,2018-12-29T15:00:00Z,90,8,0,20,4,110377,0.0,1.0,9,5361,6876,1515,40,True,20,GK,2018-19
Sergio_Rico_509,2,32,1,509,194,0,34.8,2018-12-29T15:00:00Z,90,10,0,20,5,24282,0.0,1.0,9,5226,6224,998,44,True,20,GK,2018-19
Danny_Ward_457,0,0,0,457,195,0,0.0,2018-12-29T15:00:00Z,0,5,0,20,0,9240,1.0,0.0,0,-66,51,117,43,True,20,GK,2018-19
Emiliano_Martínez_542,0,0,0,542,196,0,0.0,2018-12-29T17:30:00Z,0,12,0,20,0,20505,1.0,5.0,0,30,672,642,40,False,20,GK,2018-19
Alisson_Ramses Becker_468,0,18,0,468,196,1,14.8,2018-12-29T17:30:00Z,90,1,0,20,1,1450343,1.0,5.0,2,30377,50151,19774,59,True,20,GK,2018-19
Loris_Karius_238,0,0,0,238,196,0,0.0,2018-12-29T17:30:00Z,0,1,0,20,0,5354,1.0,5.0,0,-30,6,36,49,True,20,GK,2018-19
Bernd_Leno_2,0,21,0,2,196,5,37.8,2018-12-29T17:30:00Z,90,12,0,20,5,131962,1.0,5.0,1,-9063,2637,11700,48,False,20,GK,2018-19
Simon_Mignolet_237,0,0,0,237,196,0,0.0,2018-12-29T17:30:00Z,0,1,0,20,0,7281,1.0,5.0,0,-82,31,113,48,True,20,GK,2018-19
Petr_Cech_1,0,0,0,1,196,0,0.0,2018-12-29T17:30:00Z,0,12,0,20,0,75199,1.0,5.0,0,-1274,193,1467,48,False,20,GK,2018-19
Willy_Caballero_112,0,0,0,112,193,0,0.0,2018-12-30T12:00:00Z,0,7,0,20,0,7171,1.0,0.0,0,-29,68,97,47,False,20,GK,2018-19
Vicente_Guaita_137,0,17,0,137,193,1,18.4,2018-12-30T12:00:00Z,90,6,0,20,3,35092,1.0,0.0,3,10583,13483,2900,42,True,20,GK,2018-19
Thibaut_Courtois_111,0,0,0,111,193,0,0.0,2018-12-30T12:00:00Z,0,7,0,20,0,30252,1.0,0.0,0,-114,3,117,55,False,20,GK,2018-19
Wayne_Hennessey_135,0,0,0,135,193,0,0.0,2018-12-30T12:00:00Z,0,6,0,20,0,300760,1.0,0.0,0,-17048,835,17883,45,True,20,GK,2018-19
Kepa_Arrizabalaga_498,0,19,1,498,193,0,3.4,2018-12-30T12:00:00Z,90,7,0,20,0,351770,1.0,0.0,6,556,11328,10772,56,False,20,GK,2018-19
Julian_Speroni_136,0,0,0,136,193,0,0.0,2018-12-30T12:00:00Z,0,6,0,20,0,602186,1.0,0.0,0,22332,27327,4995,39,True,20,GK,2018-19
Fraser_Forster_329,0,0,0,329,198,0,0.0,2018-12-30T14:15:00Z,0,13,0,20,0,39608,3.0,1.0,0,-531,189,720,43,True,20,GK,2018-19
Ederson_Santana de Moraes_260,0,18,0,260,198,1,20.8,2018-12-30T14:15:00Z,90,16,0,20,3,1402387,3.0,1.0,3,-59752,8305,68057,57,False,20,GK,2018-19
Claudio_Bravo_261,0,0,0,261,198,0,0.0,2018-12-30T14:15:00Z,0,16,0,20,0,6817,3.0,1.0,0,-51,17,68,48,False,20,GK,2018-19
Arijanet_Muric_529,0,0,0,529,198,0,0.0,2018-12-30T14:15:00Z,0,16,0,20,0,1429,3.0,1.0,0,-18,30,48,45,False,20,GK,2018-19
Anders_Lindegaard_485,0,0,0,485,192,0,0.0,2018-12-30T14:15:00Z,0,19,0,20,0,6338,0.0,2.0,0,-71,19,90,43,True,20,GK,2018-19
Alex_McCarthy_328,0,15,0,328,198,3,33.8,2018-12-30T14:15:00Z,90,13,0,20,4,180236,3.0,1.0,2,-4964,627,5591,45,True,20,GK,2018-19
Adrián_San Miguel del Castillo_399,0,0,0,399,192,0,0.0,2018-12-30T14:15:00Z,0,4,0,20,0,20002,0.0,2.0,0,-164,148,312,43,False,20,GK,2018-19
Tom_Heaton_67,2,30,1,67,192,0,35.2,2018-12-30T14:15:00Z,90,19,0,20,4,6058,0.0,2.0,9,-69,38,107,48,True,20,GK,2018-19
Angus_Gunn_452,0,0,0,452,198,0,0.0,2018-12-30T14:15:00Z,0,13,0,20,0,8473,3.0,1.0,0,-91,14,105,43,True,20,GK,2018-19
Joe_Hart_490,0,0,0,490,192,0,0.0,2018-12-30T14:15:00Z,0,19,0,20,0,526223,0.0,2.0,0,-5899,10607,16506,45,True,20,GK,2018-19
Nick_Pope_68,0,0,0,68,192,0,0.0,2018-12-30T14:15:00Z,0,19,0,20,0,10336,0.0,2.0,0,-116,25,141,49,True,20,GK,2018-19
Lukasz_Fabianski_400,0,16,0,400,192,2,28.0,2018-12-30T14:15:00Z,90,4,0,20,3,1131265,0.0,2.0,2,47059,59122,12063,47,False,20,GK,2018-19
Artur_Boruc_25,0,0,0,25,197,0,0.0,2018-12-30T16:30:00Z,0,14,0,20,0,358778,1.0,4.0,0,-3305,1479,4784,40,False,20,GK,2018-19
David_De Gea_282,0,12,0,282,197,1,18.6,2018-12-30T16:30:00Z,90,2,0,20,2,887641,1.0,4.0,2,-6205,8036,14241,57,True,20,GK,2018-19
Sergio_Romero_283,0,0,0,283,197,0,0.0,2018-12-30T16:30:00Z,0,2,0,20,0,3592,1.0,4.0,0,-34,36,70,50,True,20,GK,2018-19
Lee_Grant_520,0,0,0,520,197,0,0.0,2018-12-30T16:30:00Z,0,2,0,20,0,1195,1.0,4.0,0,-4,17,21,49,True,20,GK,2018-19
Asmir_Begovic_24,0,17,0,24,197,4,27.4,2018-12-30T16:30:00Z,90,14,0,20,4,225472,1.0,4.0,1,-5437,1212,6649,45,False,20,GK,2018-19
Maarten_Stekelenburg_155,0,0,0,155,205,0,0.0,2019-01-01T12:30:00Z,0,11,0,21,0,214058,1.0,0.0,0,-4279,503,4782,40,True,21,GK,2018-19
Danny_Ward_457,0,0,0,457,205,0,0.0,2019-01-01T12:30:00Z,0,8,0,21,0,9167,1.0,0.0,0,-91,29,120,43,False,21,GK,2018-19
Eldin_Jakupovic_214,0,0,0,214,205,0,0.0,2019-01-01T12:30:00Z,0,8,0,21,0,5575,1.0,0.0,0,-53,27,80,44,False,21,GK,2018-19
Jordan_Pickford_154,0,16,0,154,205,1,20.0,2019-01-01T12:30:00Z,90,11,0,21,3,855312,1.0,0.0,3,-17047,12208,29255,50,True,21,GK,2018-19
Kasper_Schmeichel_213,0,25,1,213,205,0,18.0,2019-01-01T12:30:00Z,90,8,0,21,2,303610,1.0,0.0,6,-5697,6621,12318,50,False,21,GK,2018-19
Petr_Cech_1,0,0,0,1,201,0,0.0,2019-01-01T15:00:00Z,0,9,0,21,0,74203,1.0,4.0,0,-1289,249,1538,48,True,21,GK,2018-19
Emiliano_Martínez_542,0,0,0,542,201,0,0.0,2019-01-01T15:00:00Z,0,9,0,21,0,20158,1.0,4.0,0,-490,590,1080,40,True,21,GK,2018-19
Fabricio_Agosto Ramírez_474,0,0,0,474,201,0,0.0,2019-01-01T15:00:00Z,0,1,0,21,0,16742,1.0,4.0,0,-575,68,643,43,False,21,GK,2018-19
Sergio_Rico_509,0,18,0,509,201,4,36.2,2019-01-01T15:00:00Z,90,1,0,21,4,24484,1.0,4.0,1,1363,4526,3163,44,False,21,GK,2018-19
Marcus_Bettinelli_178,0,0,0,178,201,0,0.0,2019-01-01T15:00:00Z,0,1,0,21,0,24901,1.0,4.0,0,-1095,204,1299,43,False,21,GK,2018-19
Bernd_Leno_2,0,18,0,2,201,1,28.2,2019-01-01T15:00:00Z,90,9,0,21,3,137572,1.0,4.0,3,3101,10080,6979,48,True,21,GK,2018-19
Paulo_Gazzaniga_536,0,0,0,536,203,0,0.0,2019-01-01T17:30:00Z,0,5,0,21,0,2287,3.0,0.0,0,-77,59,136,45,False,21,GK,2018-19
Michel_Vorm_352,0,0,0,352,203,0,0.0,2019-01-01T17:30:00Z,0,5,0,21,0,5355,3.0,0.0,0,-39,42,81,48,False,21,GK,2018-19
Hugo_Lloris_351,0,33,1,351,203,0,28.4,2019-01-01T17:30:00Z,90,5,0,21,3,303836,3.0,0.0,7,6961,17943,10982,54,False,21,GK,2018-19
Neil_Etheridge_88,0,12,0,88,203,3,13.4,2019-01-01T17:30:00Z,90,17,0,21,1,430391,3.0,0.0,1,86251,100355,14104,45,True,21,GK,2018-19
Alfie_Whiteman_538,0,0,0,538,203,0,0.0,2019-01-01T17:30:00Z,0,5,0,21,0,10028,3.0,0.0,0,-281,240,521,40,False,21,GK,2018-19
Alex_Smithies_89,0,0,0,89,203,0,0.0,2019-01-01T17:30:00Z,0,17,0,21,0,5601,3.0,0.0,0,-40,108,148,43,True,21,GK,2018-19
Brian_Murphy_537,0,0,0,537,203,0,0.0,2019-01-01T17:30:00Z,0,17,0,21,0,13305,3.0,0.0,0,-293,253,546,40,True,21,GK,2018-19
Thibaut_Courtois_111,0,0,0,111,204,0,0.0,2019-01-02T19:45:00Z,0,16,0,21,0,30175,0.0,0.0,0,-103,11,114,55,True,21,GK,2018-19
Willy_Caballero_112,0,0,0,112,204,0,0.0,2019-01-02T19:45:00Z,0,16,0,21,0,7190,0.0,0.0,0,-62,67,129,47,True,21,GK,2018-19
Will_Norris_422,0,0,0,422,210,0,0.0,2019-01-02T19:45:00Z,0,7,0,21,0,127744,2.0,0.0,0,-2436,630,3066,40,True,21,GK,2018-19
Kepa_Arrizabalaga_498,1,29,1,498,204,0,14.4,2019-01-02T19:45:00Z,90,16,0,21,2,388388,0.0,0.0,7,31481,44806,13325,56,True,21,GK,2018-19
Lukasz_Fabianski_400,0,17,0,400,209,2,27.2,2019-01-02T19:45:00Z,90,3,0,21,4,1147315,2.0,2.0,2,14774,46847,32073,48,True,21,GK,2018-19
Wayne_Hennessey_135,0,0,0,135,210,0,0.0,2019-01-02T19:45:00Z,0,20,0,21,0,284466,2.0,0.0,0,-17920,1857,19777,45,False,21,GK,2018-19
Tom_Heaton_67,0,8,0,67,206,1,6.2,2019-01-02T19:45:00Z,90,10,0,21,2,17085,2.0,1.0,1,10467,11393,926,48,False,21,GK,2018-19
Vicente_Guaita_137,0,22,1,137,210,0,5.6,2019-01-02T19:45:00Z,90,20,0,21,1,47499,2.0,0.0,6,12689,17392,4703,42,False,21,GK,2018-19
Mathew_Ryan_47,0,0,0,47,209,0,0.0,2019-01-02T19:45:00Z,0,19,0,21,0,219148,2.0,2.0,0,-32476,299,32775,44,False,21,GK,2018-19
Nick_Pope_68,0,0,0,68,206,0,0.0,2019-01-02T19:45:00Z,0,10,0,21,0,10260,2.0,1.0,0,-95,30,125,48,False,21,GK,2018-19
Rui Pedro_dos Santos Patrício_454,0,12,0,454,210,2,10.4,2019-01-02T19:45:00Z,90,7,0,21,2,544308,2.0,0.0,1,19007,36653,17646,45,True,21,GK,2018-19
Pontus_Dahlberg_374,0,0,0,374,202,0,0.0,2019-01-02T19:45:00Z,0,2,0,21,0,3487,3.0,3.0,0,-32,23,55,44,False,21,GK,2018-19
Ryan_Schofield_533,0,0,0,533,206,0,0.0,2019-01-02T19:45:00Z,0,4,0,21,0,9238,2.0,1.0,0,-204,184,388,40,True,21,GK,2018-19
David_Button_179,0,16,0,179,209,2,21.8,2019-01-02T19:45:00Z,90,19,0,21,4,144876,2.0,2.0,2,32494,38125,5631,40,False,21,GK,2018-19
Anders_Lindegaard_485,0,0,0,485,206,0,0.0,2019-01-02T19:45:00Z,0,10,0,21,0,6304,2.0,1.0,0,-50,39,89,43,False,21,GK,2018-19
Alex_McCarthy_328,0,0,0,328,204,0,0.0,2019-01-02T19:45:00Z,0,6,0,21,0,172419,0.0,0.0,0,-8456,761,9217,45,False,21,GK,2018-19
Adrián_San Miguel del Castillo_399,0,0,0,399,209,0,0.0,2019-01-02T19:45:00Z,0,3,0,21,0,19856,2.0,2.0,0,-196,135,331,43,True,21,GK,2018-19
Ben_Hamer_190,0,0,0,190,206,0,0.0,2019-01-02T19:45:00Z,0,4,0,21,0,481634,2.0,1.0,0,-26042,2016,28058,40,True,21,GK,2018-19
Ben_Foster_445,0,28,0,445,202,3,59.0,2019-01-02T19:45:00Z,90,2,0,21,9,275470,3.0,3.0,4,1089,14000,12911,45,False,21,GK,2018-19
Asmir_Begovic_24,0,8,0,24,202,3,3.4,2019-01-02T19:45:00Z,90,18,0,21,0,226490,3.0,3.0,1,-102,6847,6949,44,True,21,GK,2018-19
Artur_Boruc_25,0,0,0,25,202,0,0.0,2019-01-02T19:45:00Z,0,18,0,21,0,352363,3.0,3.0,0,-6735,1091,7826,40,True,21,GK,2018-19
Angus_Gunn_452,3,34,1,452,204,0,45.8,2019-01-02T19:45:00Z,90,6,0,21,6,8405,0.0,0.0,11,-82,17,99,43,False,21,GK,2018-19
Jason_Steele_439,0,0,0,439,209,0,0.0,2019-01-02T19:45:00Z,0,19,0,21,0,83287,2.0,2.0,0,-1471,432,1903,40,False,21,GK,2018-19
Julian_Speroni_136,0,0,0,136,210,0,0.0,2019-01-02T19:45:00Z,0,20,0,21,0,627019,2.0,0.0,0,25632,38479,12847,39,False,21,GK,2018-19
Jonas_Lössl_191,0,22,0,191,206,2,47.0,2019-01-02T19:45:00Z,90,4,0,21,6,112711,2.0,1.0,3,9167,13922,4755,44,True,21,GK,2018-19
