name,assists,bonus,bps,creativity,element,fixture,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,round,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position,season
Jean-Philippe Mateta,0,0,2,0.8,641,232,0,2.8,1.0,2021-02-13T15:00:00Z,14,4,24,3215,3.0,0.0,26.0,1,231,1074,843,59,True,0,24,FWD,2020-21
Dane Scarlett,0,0,0,0.0,666,235,0,0.0,0.0,2021-02-13T17:30:00Z,0,12,24,1678,0.0,3.0,0.0,0,1330,1635,305,45,False,0,24,FWD,2020-21
Carlos Vinicius Alves Morais,0,0,0,0.0,564,235,0,0.0,0.0,2021-02-13T17:30:00Z,0,12,24,8113,0.0,3.0,0.0,0,-5841,546,6387,69,False,0,24,FWD,2020-21
Gabriel Fernando de Jesus,0,0,14,9.5,282,235,0,5.3,1.8,2021-02-13T17:30:00Z,78,17,24,434483,0.0,3.0,42.0,2,87710,141284,53574,92,True,0,24,FWD,2020-21
Harry Kane,0,0,2,13.3,388,235,0,3.6,14.2,2021-02-13T17:30:00Z,90,12,24,1766120,0.0,3.0,8.0,2,345089,397573,52484,110,False,0,24,FWD,2020-21
Sergio AgÃ¼ero,0,0,0,0.0,268,235,0,0.0,0.0,2021-02-13T17:30:00Z,0,17,24,88195,0.0,3.0,0.0,0,167,1695,1528,103,True,0,24,FWD,2020-21
Liam Delap,0,0,0,0.0,539,235,0,0.0,0.0,2021-02-13T17:30:00Z,0,17,24,75873,0.0,3.0,0.0,0,-1408,7881,9289,43,True,0,24,FWD,2020-21
Andi Zeqiri,0,0,0,0.0,574,230,0,0.0,0.0,2021-02-13T20:00:00Z,0,2,24,6326,0.0,0.0,0.0,0,320,1177,857,50,True,0,24,FWD,2020-21
Florin Andone,0,0,0,0.0,64,230,0,0.0,0.0,2021-02-13T20:00:00Z,0,2,24,5356,0.0,0.0,0.0,0,66,270,204,48,True,0,24,FWD,2020-21
Aaron Connolly,0,0,0,0.0,78,230,0,0.0,0.0,2021-02-13T20:00:00Z,0,2,24,24669,0.0,0.0,0.0,0,449,1576,1127,52,True,0,24,FWD,2020-21
Ollie Watkins,0,0,5,2.8,514,230,0,0.9,4.0,2021-02-13T20:00:00Z,90,3,24,1790561,0.0,0.0,2.0,2,333914,393863,59949,64,False,0,24,FWD,2020-21
Danny Welbeck,0,0,-1,0.0,588,230,0,3.5,2.0,2021-02-13T20:00:00Z,10,2,24,21894,0.0,0.0,33.0,1,247,2241,1994,55,True,0,24,FWD,2020-21
Wesley Moraes,0,0,0,0.0,48,230,0,0.0,0.0,2021-02-13T20:00:00Z,0,3,24,895,0.0,0.0,0.0,0,19,85,66,60,False,0,24,FWD,2020-21
Neal Maupay,0,0,8,22.2,68,230,0,7.0,2.4,2021-02-13T20:00:00Z,79,2,24,232066,0.0,0.0,45.0,2,-10431,22209,32640,61,True,0,24,FWD,2020-21
Keinan Davis,0,0,0,0.0,50,230,0,0.0,0.0,2021-02-13T20:00:00Z,0,3,24,664319,0.0,0.0,0.0,0,-25340,26337,51677,43,False,0,24,FWD,2020-21
Mbwana Samatta,0,0,0,0.0,49,230,0,0.0,0.0,2021-02-13T20:00:00Z,0,3,24,2810,0.0,0.0,0.0,0,-9,0,9,59,False,0,24,FWD,2020-21
Glenn Murray,0,0,0,0.0,53,230,0,0.0,0.0,2021-02-13T20:00:00Z,0,2,24,6590,0.0,0.0,0.0,0,-54,0,54,48,True,0,24,FWD,2020-21
Indiana Vassilev,0,0,0,0.0,51,230,0,0.0,0.0,2021-02-13T20:00:00Z,0,3,24,44526,0.0,0.0,0.0,0,-1371,0,1371,43,False,0,24,FWD,2020-21
Danny Ings,0,2,32,21.2,366,236,1,8.9,42.0,2021-02-14T12:00:00Z,90,20,24,750432,2.0,1.0,26.0,8,-43334,68367,111701,84,True,0,24,FWD,2020-21
Leonardo Campana,0,0,0,0.0,476,236,0,0.0,0.0,2021-02-14T12:00:00Z,0,16,24,23899,2.0,1.0,0.0,0,-159,588,747,48,False,0,24,FWD,2020-21
Michael Obafemi,0,0,0,0.0,381,236,0,0.0,0.0,2021-02-14T12:00:00Z,0,20,24,58946,2.0,1.0,0.0,0,-1569,142,1711,46,True,0,24,FWD,2020-21
Daniel N'Lundulu,0,0,0,0.0,590,236,0,0.0,0.0,2021-02-14T12:00:00Z,0,20,24,18381,2.0,1.0,0.0,0,-293,2129,2422,45,True,0,24,FWD,2020-21
RaÃºl JimÃ©nez,0,0,0,0.0,460,236,0,0.0,0.0,2021-02-14T12:00:00Z,0,16,24,376609,2.0,1.0,0.0,0,-3666,119,3785,82,False,0,24,FWD,2020-21
Patrick Cutrone,0,0,0,0.0,626,236,0,0.0,0.0,2021-02-14T12:00:00Z,0,16,24,527,2.0,1.0,0.0,0,-132,0,132,59,False,0,24,FWD,2020-21
Shane Long,0,0,0,0.0,361,236,0,0.0,0.0,2021-02-14T12:00:00Z,0,20,24,40080,2.0,1.0,0.0,0,-2811,0,2811,51,True,0,24,FWD,2020-21
Fabio Silva,0,0,3,0.3,504,236,0,0.0,0.0,2021-02-14T12:00:00Z,1,16,24,87785,2.0,1.0,0.0,1,-8862,4717,13579,52,False,0,24,FWD,2020-21
LÃ©o Bonatini,0,0,0,0.0,463,236,0,0.0,0.0,2021-02-14T12:00:00Z,0,16,24,9389,2.0,1.0,0.0,0,-66,0,66,48,False,0,24,FWD,2020-21
Willian JosÃ© Da Silva,0,0,3,5.3,642,236,0,4.8,0.0,2021-02-14T12:00:00Z,88,16,24,19023,2.0,1.0,43.0,2,-303,5344,5647,70,False,0,24,FWD,2020-21
Che Adams,0,0,-2,0.2,377,236,0,0.5,0.0,2021-02-14T12:00:00Z,21,20,24,374060,2.0,1.0,6.0,1,21606,60998,39392,58,True,0,24,FWD,2020-21
Karlan Grant,0,0,0,0.0,582,237,0,0.0,0.0,2021-02-14T14:00:00Z,0,13,24,2740,1.0,1.0,0.0,0,-77,276,353,57,True,0,24,FWD,2020-21
Cheikh Diaby,0,0,0,0.0,621,237,0,0.0,0.0,2021-02-14T14:00:00Z,0,13,24,5156,1.0,1.0,0.0,0,-24,1043,1067,45,True,0,24,FWD,2020-21
Edinson Cavani,0,0,6,3.3,569,237,0,0.8,1.0,2021-02-14T14:00:00Z,90,18,24,518756,1.0,1.0,4.0,2,196720,219327,22607,80,False,0,24,FWD,2020-21
Odion Ighalo,0,0,0,0.0,293,237,0,0.0,0.0,2021-02-14T14:00:00Z,0,18,24,13643,1.0,1.0,0.0,0,-137,0,137,61,False,0,24,FWD,2020-21
Hal Robson-Kanu,0,0,0,0.0,408,237,0,0.0,0.0,2021-02-14T14:00:00Z,0,13,24,6817,1.0,1.0,0.0,0,-44,211,255,52,True,0,24,FWD,2020-21
Callum Robinson,0,0,0,0.0,358,237,0,0.0,0.0,2021-02-14T14:00:00Z,0,13,24,56372,1.0,1.0,0.0,0,-9462,3168,12630,54,True,0,24,FWD,2020-21
Kenneth Zohore,0,0,0,0.0,416,237,0,0.0,0.0,2021-02-14T14:00:00Z,0,13,24,2491,1.0,1.0,0.0,0,-29,0,29,48,True,0,24,FWD,2020-21
Charlie Austin,0,0,0,0.0,415,237,0,0.0,0.0,2021-02-14T14:00:00Z,0,13,24,12273,1.0,1.0,0.0,0,-261,0,261,51,True,0,24,FWD,2020-21
Mbaye Diagne,0,0,16,0.3,648,237,1,9.4,33.4,2021-02-14T14:00:00Z,90,13,24,12272,1.0,1.0,60.0,5,744,4055,3311,60,True,1,24,FWD,2020-21
Anthony Martial,0,0,3,5.8,303,237,0,1.4,0.6,2021-02-14T14:00:00Z,65,18,24,385484,1.0,1.0,8.0,2,-56284,18646,74930,87,False,0,24,FWD,2020-21
Niall Huggins,0,0,4,0.9,619,229,0,0.6,2.6,2021-02-14T16:30:00Z,37,1,24,3487,2.0,4.0,2.0,1,-6,581,587,45,False,0,24,FWD,2020-21
Rodrigo Moreno,0,0,0,0.0,492,229,0,0.0,0.0,2021-02-14T16:30:00Z,0,1,24,172461,2.0,4.0,0.0,0,-23916,282,24198,57,False,0,24,FWD,2020-21
Edward Nketiah,0,0,0,0.0,22,229,0,0.0,0.0,2021-02-14T16:30:00Z,0,10,24,39403,2.0,4.0,0.0,0,-904,615,1519,54,True,0,24,FWD,2020-21
Alexandre Lacazette,0,0,0,0.0,6,229,0,0.0,0.0,2021-02-14T16:30:00Z,0,10,24,503677,2.0,4.0,0.0,0,-120962,22015,142977,83,True,0,24,FWD,2020-21
Joe Gelhardt,0,0,0,0.0,667,229,0,0.0,0.0,2021-02-14T16:30:00Z,0,1,24,215,2.0,4.0,0.0,0,149,178,29,45,False,0,24,FWD,2020-21
Patrick Bamford,0,0,6,11.3,202,229,0,4.0,5.8,2021-02-14T16:30:00Z,90,1,24,4153819,2.0,4.0,23.0,2,194310,288633,94323,68,False,0,24,FWD,2020-21
Aleksandar MitroviÄ,0,0,0,0.0,184,233,0,0.0,0.0,2021-02-14T19:00:00Z,0,7,24,303302,2.0,0.0,0.0,0,8655,17093,8438,55,False,0,24,FWD,2020-21
Dominic Calvert-Lewin,0,0,0,0.0,164,233,0,0.0,0.0,2021-02-14T19:00:00Z,0,8,24,3172004,2.0,0.0,0.0,0,116977,580206,463229,77,True,0,24,FWD,2020-21
Moise Kean,0,0,0,0.0,169,233,0,0.0,0.0,2021-02-14T19:00:00Z,0,8,24,15015,2.0,0.0,0.0,0,-74,0,74,57,True,0,24,FWD,2020-21
Bobby Decordova-Reid,0,0,6,24.3,181,233,0,6.2,5.8,2021-02-14T19:00:00Z,90,7,24,120707,2.0,0.0,32.0,2,35247,46782,11535,53,False,0,24,FWD,2020-21
Richarlison de Andrade,0,0,6,0.7,166,233,0,0.7,4.6,2021-02-14T19:00:00Z,90,8,24,714218,2.0,0.0,2.0,2,326154,347604,21450,79,True,0,24,FWD,2020-21
Josh Maja,0,3,50,4.8,665,233,2,14.6,66.8,2021-02-14T19:00:00Z,72,7,24,1504,2.0,0.0,74.0,13,903,1141,238,55,False,0,24,FWD,2020-21
Cenk Tosun,0,0,0,0.0,153,233,0,0.0,0.0,2021-02-14T19:00:00Z,0,8,24,2731,2.0,0.0,0.0,0,-206,0,206,60,True,0,24,FWD,2020-21
Joshua King,0,0,2,0.0,651,233,0,0.4,2.0,2021-02-14T19:00:00Z,34,8,24,20824,2.0,0.0,2.0,1,13825,15935,2110,55,True,0,24,FWD,2020-21
Ellis Simms,0,0,0,0.0,596,233,0,0.0,0.0,2021-02-14T19:00:00Z,0,8,24,4980,2.0,0.0,0.0,0,-319,0,319,45,True,0,24,FWD,2020-21
Oliver McBurnie,0,0,4,1.1,357,238,0,2.5,4.4,2021-02-15T18:00:00Z,28,19,24,15038,0.0,3.0,19.0,1,118,566,448,56,False,0,24,FWD,2020-21
Antwoine Hackford,0,0,0,0.0,618,238,0,0.0,0.0,2021-02-15T18:00:00Z,0,19,24,8293,0.0,3.0,0.0,0,3484,5273,1789,44,False,0,24,FWD,2020-21
Ademipo Odubeko,0,0,0,0.0,638,238,0,0.0,0.0,2021-02-15T18:00:00Z,0,15,24,2498,0.0,3.0,0.0,0,41,551,510,45,True,0,24,FWD,2020-21
Jordan Hugill,0,0,0,0.0,444,238,0,0.0,0.0,2021-02-15T18:00:00Z,0,15,24,491,0.0,3.0,0.0,0,-5,0,5,55,True,0,24,FWD,2020-21
SÃ©bastien Haller,0,0,0,0.0,441,238,0,0.0,0.0,2021-02-15T18:00:00Z,0,15,24,18605,0.0,3.0,0.0,0,-447,0,447,61,True,0,24,FWD,2020-21
Billy Sharp,0,0,5,18.7,343,238,0,3.0,1.6,2021-02-15T18:00:00Z,90,19,24,16464,0.0,3.0,10.0,2,1511,3539,2028,55,False,0,24,FWD,2020-21
Albian Ajeti,0,0,0,0.0,447,238,0,0.0,0.0,2021-02-15T18:00:00Z,0,15,24,516,0.0,3.0,0.0,0,-3,0,3,55,True,0,24,FWD,2020-21
David McGoldrick,0,0,3,16.5,344,238,0,11.3,15.0,2021-02-15T18:00:00Z,90,19,24,145907,0.0,3.0,81.0,2,-13181,13489,26670,52,False,0,24,FWD,2020-21
Rhian Brewster,0,0,0,0.0,262,238,0,0.0,0.0,2021-02-15T18:00:00Z,0,19,24,517132,0.0,3.0,0.0,0,-24034,30976,55010,44,False,0,24,FWD,2020-21
Lys Mousset,0,0,0,0.0,359,238,0,0.0,0.0,2021-02-15T18:00:00Z,0,19,24,5430,0.0,3.0,0.0,0,-91,146,237,58,False,0,24,FWD,2020-21
Michail Antonio,0,0,0,0.0,437,238,0,0.0,0.0,2021-02-15T18:00:00Z,0,15,24,1518522,0.0,3.0,0.0,0,-289225,55611,344836,67,True,0,24,FWD,2020-21
Callum Wilson,0,0,0,0.0,506,231,0,0.0,0.0,2021-02-15T20:00:00Z,0,5,24,1007441,0.0,2.0,0.0,0,-986874,6768,993642,67,False,0,24,FWD,2020-21
Olivier Giroud,0,3,32,5.8,103,231,1,7.4,33.0,2021-02-15T20:00:00Z,70,14,24,91171,0.0,2.0,35.0,9,-5407,4246,9653,67,True,0,24,FWD,2020-21
Tammy Abraham,0,0,1,0.4,118,231,0,0.3,0.0,2021-02-15T20:00:00Z,19,14,24,229281,0.0,2.0,6.0,1,-19914,17347,37261,72,True,0,24,FWD,2020-21
Andy Carroll,0,0,-1,0.3,320,231,0,0.0,0.0,2021-02-15T20:00:00Z,11,5,24,25030,0.0,2.0,0.0,1,-1069,824,1893,52,False,0,24,FWD,2020-21
Dwight Gayle,0,0,6,0.3,329,231,0,2.6,7.0,2021-02-15T20:00:00Z,63,5,24,3293,0.0,2.0,19.0,2,48,387,339,59,False,0,24,FWD,2020-21
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,0,0,7,0.8,340,231,0,0.7,6.2,2021-02-15T20:00:00Z,26,5,24,27547,0.0,2.0,0.0,1,-1170,1389,2559,57,False,0,24,FWD,2020-21
Yoshinori Muto,0,0,0,0.0,341,231,0,0.0,0.0,2021-02-15T20:00:00Z,0,5,24,7078,0.0,2.0,0.0,0,-56,0,56,48,False,0,24,FWD,2020-21
Timo Werner,0,0,20,29.7,117,231,1,12.1,32.6,2021-02-15T20:00:00Z,90,14,24,933911,0.0,2.0,59.0,6,-59229,21876,81105,92,True,0,24,FWD,2020-21
Bobby Decordova-Reid,0,0,6,1.1,181,160,0,0.8,2.4,2021-02-17T18:00:00Z,66,4,24,120707,1.0,1.0,4.0,2,35247,46782,11535,53,False,0,24,FWD,2020-21
Lewis Richardson,0,0,0,0.0,592,160,0,0.0,0.0,2021-02-17T18:00:00Z,0,8,24,9487,1.0,1.0,0.0,0,18,865,847,45,True,0,24,FWD,2020-21
Ashley Barnes,0,3,22,1.6,87,160,1,6.5,29.6,2021-02-17T18:00:00Z,90,8,24,115813,1.0,1.0,34.0,9,87199,91643,4444,60,True,0,24,FWD,2020-21
Matej Vydra,0,0,0,0.0,93,160,0,0.0,0.0,2021-02-17T18:00:00Z,0,8,24,58738,1.0,1.0,0.0,0,8908,13245,4337,48,True,0,24,FWD,2020-21
Joel Mumbongo,0,0,0,0.0,613,160,0,0.0,0.0,2021-02-17T18:00:00Z,0,8,24,2480,1.0,1.0,0.0,0,424,892,468,45,True,0,24,FWD,2020-21
Max Thompson,0,0,0,0.0,591,160,0,0.0,0.0,2021-02-17T18:00:00Z,0,8,24,9814,1.0,1.0,0.0,0,-294,845,1139,45,True,0,24,FWD,2020-21
Aleksandar MitroviÄ,0,0,0,0.0,184,160,0,0.0,0.0,2021-02-17T18:00:00Z,0,4,24,303302,1.0,1.0,0.0,0,8655,17093,8438,55,False,0,24,FWD,2020-21
Jay Rodriguez,1,0,8,13.0,86,160,0,5.9,21.4,2021-02-17T18:00:00Z,90,8,24,23856,1.0,1.0,25.0,5,1481,3231,1750,58,True,0,24,FWD,2020-21
Chris Wood,0,0,0,0.0,91,160,0,0.0,0.0,2021-02-17T18:00:00Z,0,8,24,77635,1.0,1.0,0.0,0,-7499,3882,11381,62,True,0,24,FWD,2020-21
Josh Maja,0,0,7,11.3,665,160,0,2.8,5.4,2021-02-17T18:00:00Z,90,4,24,1504,1.0,1.0,11.0,2,903,1141,238,55,False,0,24,FWD,2020-21
Richarlison de Andrade,0,0,24,0.8,166,153,1,6.9,33.2,2021-02-17T20:15:00Z,90,12,24,714218,3.0,1.0,35.0,5,326154,347604,21450,79,True,1,24,FWD,2020-21
Cenk Tosun,0,0,0,0.0,153,153,0,0.0,0.0,2021-02-17T20:15:00Z,0,12,24,2731,3.0,1.0,0.0,0,-206,0,206,60,True,0,24,FWD,2020-21
Liam Delap,0,0,0,0.0,539,153,0,0.0,0.0,2021-02-17T20:15:00Z,0,7,24,75873,3.0,1.0,0.0,0,-1408,7881,9289,43,False,0,24,FWD,2020-21
Dominic Calvert-Lewin,0,0,0,0.0,164,153,0,0.0,0.0,2021-02-17T20:15:00Z,0,12,24,3172004,3.0,1.0,0.0,0,116977,580206,463229,77,True,0,24,FWD,2020-21
Moise Kean,0,0,0,0.0,169,153,0,0.0,0.0,2021-02-17T20:15:00Z,0,12,24,15015,3.0,1.0,0.0,0,-74,0,74,57,True,0,24,FWD,2020-21
Ellis Simms,0,0,0,0.0,596,153,0,0.0,0.0,2021-02-17T20:15:00Z,0,12,24,4980,3.0,1.0,0.0,0,-319,0,319,45,True,0,24,FWD,2020-21
Sergio AgÃ¼ero,0,0,0,0.0,268,153,0,0.0,0.0,2021-02-17T20:15:00Z,0,7,24,88195,3.0,1.0,0.0,0,167,1695,1528,103,False,0,24,FWD,2020-21
Joshua King,0,0,4,0.0,651,153,0,0.2,2.0,2021-02-17T20:15:00Z,21,12,24,20824,3.0,1.0,0.0,1,13825,15935,2110,55,True,0,24,FWD,2020-21
Gabriel Fernando de Jesus,1,0,21,19.7,282,153,0,9.8,20.6,2021-02-17T20:15:00Z,90,7,24,434483,3.0,1.0,58.0,5,87710,141284,53574,92,False,0,24,FWD,2020-21
Fabio Silva,0,0,2,0.5,504,248,0,2.1,0.0,2021-02-19T20:00:00Z,3,10,25,84797,0.0,1.0,20.0,1,-3952,4432,8384,52,True,0,25,FWD,2020-21
LÃ©o Bonatini,0,0,0,0.0,463,248,0,0.0,0.0,2021-02-19T20:00:00Z,0,10,25,9335,0.0,1.0,0.0,0,-57,0,57,48,True,0,25,FWD,2020-21
Patrick Cutrone,0,0,0,0.0,626,248,0,0.0,0.0,2021-02-19T20:00:00Z,0,10,25,487,0.0,1.0,0.0,0,-47,0,47,59,True,0,25,FWD,2020-21
Niall Huggins,0,0,0,0.0,619,248,0,0.0,0.0,2021-02-19T20:00:00Z,0,20,25,4516,0.0,1.0,0.0,0,811,1392,581,45,False,0,25,FWD,2020-21
Patrick Bamford,0,0,5,4.8,202,248,0,4.7,4.4,2021-02-19T20:00:00Z,90,20,25,4714323,0.0,1.0,38.0,2,520289,552561,32272,69,False,0,25,FWD,2020-21
RaÃºl JimÃ©nez,0,0,0,0.0,460,248,0,0.0,0.0,2021-02-19T20:00:00Z,0,10,25,374176,0.0,1.0,0.0,0,-2550,154,2704,81,True,0,25,FWD,2020-21
Leonardo Campana,0,0,0,0.0,476,248,0,0.0,0.0,2021-02-19T20:00:00Z,0,10,25,24171,0.0,1.0,0.0,0,58,713,655,48,True,0,25,FWD,2020-21
Willian JosÃ© Da Silva,0,0,7,44.8,642,248,0,5.5,8.4,2021-02-19T20:00:00Z,86,10,25,22081,0.0,1.0,2.0,2,2319,7349,5030,70,True,0,25,FWD,2020-21
Rodrigo Moreno,0,0,0,0.0,492,248,0,0.0,0.0,2021-02-19T20:00:00Z,0,20,25,163853,0.0,1.0,0.0,0,-9404,520,9924,57,False,0,25,FWD,2020-21
Joe Gelhardt,0,0,0,0.0,667,248,0,0.0,0.0,2021-02-19T20:00:00Z,0,20,25,532,0.0,1.0,0.0,0,200,336,136,45,False,0,25,FWD,2020-21
Che Adams,0,0,3,0.0,377,246,0,0.0,0.2,2021-02-20T12:30:00Z,5,5,25,435889,1.0,1.0,0.0,1,58838,93279,34441,58,True,0,25,FWD,2020-21
Danny Ings,0,0,-3,1.8,366,246,0,0.0,0.0,2021-02-20T12:30:00Z,84,5,25,1385122,1.0,1.0,4.0,2,616273,644025,27752,85,True,0,25,FWD,2020-21
Daniel N'Lundulu,0,0,2,0.0,590,246,0,0.0,0.0,2021-02-20T12:30:00Z,1,5,25,18394,1.0,1.0,0.0,1,-86,1833,1919,45,True,0,25,FWD,2020-21
Michael Obafemi,0,0,0,0.0,381,246,0,0.0,0.0,2021-02-20T12:30:00Z,0,5,25,58085,1.0,1.0,0.0,0,-910,166,1076,46,True,0,25,FWD,2020-21
Tammy Abraham,0,0,0,2.4,118,246,0,0.4,0.0,2021-02-20T12:30:00Z,45,16,25,203293,1.0,1.0,4.0,1,-26559,5925,32484,72,False,0,25,FWD,2020-21
Olivier Giroud,0,0,0,0.0,103,246,0,0.0,0.0,2021-02-20T12:30:00Z,0,16,25,114668,1.0,1.0,0.0,0,21329,26553,5224,67,False,0,25,FWD,2020-21
Shane Long,0,0,0,0.0,361,246,0,0.0,0.0,2021-02-20T12:30:00Z,0,5,25,38860,1.0,1.0,0.0,0,-1303,0,1303,51,True,0,25,FWD,2020-21
Timo Werner,0,0,3,5.2,117,246,0,1.9,1.4,2021-02-20T12:30:00Z,90,16,25,1002752,1.0,1.0,12.0,2,61206,90584,29378,92,False,0,25,FWD,2020-21
Lewis Richardson,0,0,0,0.0,592,242,0,0.0,0.0,2021-02-20T15:00:00Z,0,18,25,9668,0.0,0.0,0.0,0,-47,644,691,45,True,0,25,FWD,2020-21
Jay Rodriguez,0,0,-3,1.7,86,242,0,3.6,10.8,2021-02-20T15:00:00Z,80,18,25,44733,0.0,0.0,23.0,2,20059,22770,2711,58,True,0,25,FWD,2020-21
Mbaye Diagne,0,0,5,22.4,648,242,0,3.4,3.4,2021-02-20T15:00:00Z,90,4,25,33054,0.0,0.0,8.0,2,19860,23057,3197,60,False,0,25,FWD,2020-21
Kenneth Zohore,0,0,0,0.0,416,242,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,25,2473,0.0,0.0,0.0,0,-19,0,19,48,False,0,25,FWD,2020-21
Cheikh Diaby,0,0,0,0.0,621,242,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,25,6084,0.0,0.0,0.0,0,707,1499,792,45,False,0,25,FWD,2020-21
Hal Robson-Kanu,0,0,0,0.0,408,242,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,25,6922,0.0,0.0,0.0,0,65,237,172,52,False,0,25,FWD,2020-21
Ashley Barnes,0,0,0,0.0,87,242,0,0.0,0.0,2021-02-20T15:00:00Z,0,18,25,106496,0.0,0.0,0.0,0,1539,21423,19884,60,True,0,25,FWD,2020-21
Callum Robinson,0,0,0,0.0,358,242,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,25,53510,0.0,0.0,0.0,0,-3589,3569,7158,54,False,0,25,FWD,2020-21
Karlan Grant,0,0,0,0.0,582,242,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,25,2748,0.0,0.0,0.0,0,-30,240,270,57,False,0,25,FWD,2020-21
Charlie Austin,0,0,0,0.0,415,242,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,25,12139,0.0,0.0,0.0,0,-145,0,145,51,False,0,25,FWD,2020-21
Chris Wood,0,0,0,0.0,91,242,0,0.0,0.0,2021-02-20T15:00:00Z,0,18,25,70318,0.0,0.0,0.0,0,-7288,469,7757,62,True,0,25,FWD,2020-21
Matej Vydra,0,0,4,6.2,93,242,0,1.6,4.2,2021-02-20T15:00:00Z,90,18,25,53550,0.0,0.0,6.0,2,-4402,2378,6780,48,True,0,25,FWD,2020-21
Max Thompson,0,0,0,0.0,591,242,0,0.0,0.0,2021-02-20T15:00:00Z,0,18,25,9817,0.0,0.0,0.0,0,-163,593,756,45,True,0,25,FWD,2020-21
Joel Mumbongo,0,0,2,0.3,613,242,0,0.0,0.0,2021-02-20T15:00:00Z,9,18,25,2387,0.0,0.0,0.0,1,-135,365,500,45,True,0,25,FWD,2020-21
Richarlison de Andrade,0,2,29,1.1,166,244,1,5.4,31.4,2021-02-20T17:30:00Z,85,11,25,536131,2.0,0.0,21.0,8,-135370,21904,157274,79,False,0,25,FWD,2020-21
Moise Kean,0,0,0,0.0,169,244,0,0.0,0.0,2021-02-20T17:30:00Z,0,11,25,14957,2.0,0.0,0.0,0,-59,0,59,57,False,0,25,FWD,2020-21
Dominic Calvert-Lewin,1,0,7,0.3,164,244,0,1.4,3.0,2021-02-20T17:30:00Z,28,11,25,2700453,2.0,0.0,11.0,4,-472130,40568,512698,77,False,0,25,FWD,2020-21
Cenk Tosun,0,0,0,0.0,153,244,0,0.0,0.0,2021-02-20T17:30:00Z,0,11,25,2652,2.0,0.0,0.0,0,-87,0,87,60,False,0,25,FWD,2020-21
Divock Origi,0,0,1,0.3,256,244,0,0.0,0.0,2021-02-20T17:30:00Z,3,7,25,48513,2.0,0.0,0.0,1,-637,1052,1689,51,True,0,25,FWD,2020-21
Ellis Simms,0,0,0,0.0,596,244,0,0.0,0.0,2021-02-20T17:30:00Z,0,11,25,4815,2.0,0.0,0.0,0,-181,0,181,45,False,0,25,FWD,2020-21
Joshua King,0,0,0,0.0,651,244,0,0.0,0.0,2021-02-20T17:30:00Z,0,11,25,14102,2.0,0.0,0.0,0,-5619,1789,7408,55,False,0,25,FWD,2020-21
Roberto Firmino,0,0,17,14.3,249,244,0,8.1,12.2,2021-02-20T17:30:00Z,90,7,25,408949,2.0,0.0,54.0,2,-30468,15096,45564,93,True,0,25,FWD,2020-21
Rhian Brewster,0,0,0,0.0,262,243,0,0.0,0.0,2021-02-20T20:00:00Z,0,8,25,509857,0.0,1.0,0.0,0,-9846,30464,40310,44,False,0,25,FWD,2020-21
Josh Maja,0,0,4,12.4,665,243,0,2.0,1.4,2021-02-20T20:00:00Z,85,15,25,73622,0.0,1.0,6.0,2,68686,73806,5120,55,True,0,25,FWD,2020-21
Antwoine Hackford,0,0,0,0.0,618,243,0,0.0,0.0,2021-02-20T20:00:00Z,0,8,25,9051,0.0,1.0,0.0,0,899,2356,1457,44,False,0,25,FWD,2020-21
Aleksandar MitroviÄ,0,0,0,0.0,184,243,0,0.0,0.0,2021-02-20T20:00:00Z,0,15,25,281000,0.0,1.0,0.0,0,-17821,1070,18891,55,True,0,25,FWD,2020-21
Bobby Decordova-Reid,0,0,3,0.1,181,243,0,0.1,0.4,2021-02-20T20:00:00Z,1,15,25,103269,0.0,1.0,0.0,1,-7207,14107,21314,53,True,0,25,FWD,2020-21
David McGoldrick,0,0,-1,0.8,344,243,0,0.1,0.0,2021-02-20T20:00:00Z,16,8,25,144533,0.0,1.0,0.0,0,-3261,12395,15656,52,False,1,25,FWD,2020-21
Lys Mousset,0,0,0,0.0,359,243,0,0.0,0.0,2021-02-20T20:00:00Z,0,8,25,5482,0.0,1.0,0.0,0,26,201,175,58,False,0,25,FWD,2020-21
Billy Sharp,0,0,5,13.8,343,243,0,1.8,2.2,2021-02-20T20:00:00Z,90,8,25,16593,0.0,1.0,2.0,2,130,1756,1626,55,False,0,25,FWD,2020-21
Oliver McBurnie,0,0,4,1.2,357,243,0,1.0,9.0,2021-02-20T20:00:00Z,90,8,25,15015,0.0,1.0,0.0,2,-57,384,441,56,False,0,25,FWD,2020-21
Harry Kane,0,0,6,16.6,388,247,0,7.5,1.8,2021-02-21T12:00:00Z,90,19,25,2020394,1.0,2.0,57.0,2,250424,291195,40771,110,False,0,25,FWD,2020-21
SÃ©bastien Haller,0,0,0,0.0,441,247,0,0.0,0.0,2021-02-21T12:00:00Z,0,17,25,18339,1.0,2.0,0.0,0,-272,0,272,61,True,0,25,FWD,2020-21
